d	f	mean
7	0.9	4.52840783768454
7	0.95	4.46794047211475
7	1	4.16890458349988
7	1.05	4.42945792772342
7	1.1	4.5987819156514
7	1.15	4.83216309267417
7	1.2	5.07947610072242
7	1.25	5.29242695756479
7	1.3	4.82119462066778
7	1.35	4.79264202535813
7	1.4	4.81696676704323
7	1.45	5.02400525432248
7	1.5	5.18031229970476
8	0.1	0.493488072623895
8	0.15	1.01143574643921
8	0.2	1.5237088844361
8	0.25	1.98105577306747
8	0.3	2.39858558202827
8	0.35	2.78730700126855
8	0.4	3.17013659340856
8	0.45	3.57111481819764
8	0.5	3.9625334759447
8	0.55	3.94556598862004
8	0.6	4.13883162903472
8	0.65	4.05852268551734
8	0.7	4.23387333740888
8	0.75	4.38885531271458
8	0.8	4.11832668132826
8	0.85	4.38025448095849
8	0.9	4.62493100052737
8	0.95	4.57858660075188
8	1	4.3220918127188
8	1.05	4.56292316102477
8	1.1	4.82451470784339
8	1.15	4.90574463182459
8	1.2	5.10267678931448
8	1.25	5.21278577108453
8	1.3	4.90500937792608
8	1.35	4.78997518518444
8	1.4	4.96394027111667
8	1.45	5.31216927489853
8	1.5	5.87398139187503
9	0.1	0.530524468965614
9	0.15	1.201632025727
9	0.2	1.72607826744766
9	0.25	2.24765871451424
9	0.3	2.68186433918459
9	0.35	3.09979003611156
9	0.4	3.54386461890168
9	0.45	3.95230512842131
9	0.5	3.99058025872446
9	0.55	4.00069456374468
9	0.6	4.19708916384688
9	0.65	4.06256704640614
9	0.7	4.28072842694664
9	0.75	4.42090205580087
9	0.8	4.22120127790826
9	0.85	4.40629580384818
9	0.9	4.65454319893958
9	0.95	4.65987543267539
9	1	4.36892615109624
9	1.05	4.65361986732511
9	1.1	5.20454789389753
9	1.15	5.02560263861691
9	1.2	5.25861774267523
9	1.25	5.38825362050153
9	1.3	5.08979373397978
9	1.35	4.84252964687664
9	1.4	5.25752631872695
9	1.45	5.55315948823952
9	1.5	5.66091536305416
10	0.1	0.582660517271937
10	0.15	1.36288641155927
10	0.2	1.94150119039402
10	0.25	2.49169666886928
10	0.3	2.9422471542388
10	0.35	3.41790301304543
10	0.4	3.88441946744922
10	0.45	3.99962266495872
10	0.5	4.01842080180247
10	0.55	4.04350829542914
10	0.6	4.2354736408505
10	0.65	4.15590895957896
10	0.7	4.2912328220932
10	0.75	4.44732181962037
10	0.8	4.23743500695281
10	0.85	4.43046035883765
10	0.9	4.72429525371964
10	0.95	4.83288616446811
10	1	4.43581646896648
10	1.05	4.63134264659788
10	1.1	4.90584412522136
10	1.15	5.04831535398426
10	1.2	5.45630899971881
10	1.25	5.70665535326554
10	1.3	5.19412715237359
10	1.35	5.07679148038258
10	1.4	5.45145552262596
10	1.45	5.58933913718279
10	1.5	5.67459780726541
