d	f	mean
4	0.45	1.79665427565103
4	0.5	1.99876879189255
4	0.55	2.19980371871014
4	0.6	2.39977386548026
4	0.65	2.59984458112684
4	0.7	2.79902923936829
4	0.75	2.99504623728127
4	0.8	3.19104514588581
4	0.85	3.38843896399279
4	0.9	3.58697452200952
4	0.95	3.78565128125836
4	1	3.98299551708457
4	1.05	4.15596007805518
4	1.1	4.2922819217591
4	1.15	4.30338961571017
4	1.2	4.06856286446403
4	1.25	3.9177793315606
4	1.3	3.91636460999198
4	1.35	4.05978507674511
4	1.4	4.20612088125304
4	1.45	4.35807251906357
4	1.5	4.5330801431891
5	0.1	na
5	0.15	na
5	0.2	na
5	0.25	1.05420982210084
5	0.3	1.45184883031367
5	0.35	1.73541548580301
5	0.4	1.99763021470492
5	0.45	2.24972429074596
5	0.5	2.49975702885682
5	0.55	2.74567247039356
5	0.6	2.98114521687977
5	0.65	3.20465092929228
5	0.7	3.46574963571025
5	0.75	3.70428653876503
5	0.8	3.9505970127383
5	0.85	4.06577829783008
5	0.9	4.13642993423563
5	0.95	3.80690938236714
5	1	3.99328000164896
5	1.05	4.19041128263736
5	1.1	4.36099560864947
5	1.15	4.37168789960935
5	1.2	4.30651311437511
5	1.25	4.27702621401627
5	1.3	3.93656789182266
5	1.35	4.0716683501958
5	1.4	4.23154703003501
5	1.45	4.3720615692485
5	1.5	4.53285626771719
6	0.1	na
6	0.15	na
6	0.2	0.660372460245606
6	0.25	1.40503616638868
6	0.3	1.74251233991436
6	0.35	2.0993558897749
6	0.4	2.39963518079607
6	0.45	2.68039795825072
6	0.5	2.94943940700905
6	0.55	3.21841555817971
6	0.6	3.48364559149443
6	0.65	3.76545290057667
6	0.7	3.85957193735319
6	0.75	3.75978563450486
6	0.8	3.9754428633402
6	0.85	4.13039844017162
6	0.9	4.00937138208943
6	0.95	3.87821632032456
6	1	4.00548565421207
6	1.05	4.20415289959449
6	1.1	4.39804677239452
6	1.15	4.51873112419982
6	1.2	4.48027693586109
6	1.25	4.2687268612809
6	1.3	4.01846472700771
6	1.35	4.09328591282282
6	1.4	4.23304877775828
6	1.45	4.409199834537
6	1.5	4.54853182659924
7	0.1	na
7	0.15	na
7	0.2	0.916285114681341
7	0.25	1.66858691921887
7	0.3	2.09900208788662
7	0.35	2.44652316140203
7	0.4	2.72215308382941
7	0.45	3.02514213520635
7	0.5	3.34991936150095
7	0.55	3.65863189144599
7	0.6	3.69418199425657
7	0.65	3.84459609275694
7	0.7	4.00289334608401
7	0.75	3.81627701505294
7	0.8	3.98637186084538
7	0.85	4.18900365302331
7	0.9	4.28690064686641
7	0.95	3.94505609783244
7	1	4.02578027672931
7	1.05	4.21075062213796
7	1.1	4.40654634290935
7	1.15	4.51967292231024
7	1.2	4.54456093635294
7	1.25	4.10868776598135
7	1.3	4.01174098587002
7	1.35	4.1010171880458
7	1.4	4.24827476909809
7	1.45	4.44787222621716
7	1.5	4.5571512694044
8	0.1	na
8	0.15	na
8	0.2	1.30856704082361
8	0.25	1.98515744931535
8	0.3	2.39633984659331
8	0.35	2.72161333548882
8	0.4	3.0210818375281
8	0.45	3.28846454648323
8	0.5	3.6688387504518
8	0.55	3.74690019346446
8	0.6	3.85753948801933
8	0.65	3.86223681881083
8	0.7	4.05723370568183
8	0.75	3.84119084266283
8	0.8	4.01029976011759
8	0.85	4.2013803535681
8	0.9	4.2545378309038
8	0.95	3.98167001411441
8	1	4.02125195075323
8	1.05	4.22703374953614
8	1.1	4.42025226953293
8	1.15	4.57515996291339
8	1.2	4.58179422419415
8	1.25	4.48728533707967
8	1.3	4.10995262759531
8	1.35	4.12864343615734
8	1.4	4.26175249415735
8	1.45	4.44341909097808
8	1.5	4.65165753816344
9	0.1	na
9	0.15	na
9	0.2	1.43856851669375
9	0.25	2.24854757105508
9	0.3	2.6024391074449
9	0.35	2.87615648579821
9	0.4	3.18666647169793
9	0.45	3.54580562726518
9	0.5	3.82434423828749
9	0.55	3.76741020560442
9	0.6	3.9109477459595
9	0.65	3.89544518275836
9	0.7	4.0972700992823
9	0.75	3.94817501030312
9	0.8	4.01402191223112
9	0.85	4.21775547028437
9	0.9	4.3063744188726
9	0.95	4.04423351393612
9	1	4.03147314253219
9	1.05	4.22337641289022
9	1.1	4.41666919815972
9	1.15	4.59630232100654
9	1.2	4.71062010833019
9	1.25	4.56851039236647
9	1.3	4.14307846889776
9	1.35	4.12481103993568
9	1.4	4.34901544398407
9	1.45	4.44110517652972
9	1.5	4.64744434321337
10	0.1	na
10	0.15	0.828450696365257
10	0.2	1.90211078934409
10	0.25	2.42882053481844
10	0.3	2.72365837708045
10	0.35	3.04887283654717
10	0.4	3.4197098497454
10	0.45	3.5983726959729
10	0.5	3.85132114183321
10	0.55	3.83460748130483
10	0.6	4.04281095459462
10	0.65	3.89409901610601
10	0.7	4.13372776613472
10	0.75	3.95598577086439
10	0.8	4.02390016257263
10	0.85	4.24190275955054
10	0.9	4.30074137004035
10	0.95	4.12928967047963
10	1	4.0348615771705
10	1.05	4.23662695470654
10	1.1	4.4385815121343
10	1.15	4.59652791592807
10	1.2	4.60948486899964
10	1.25	4.35967913443584
10	1.3	4.24221060180332
10	1.35	4.1805592707734
10	1.4	4.30326151689534
10	1.45	4.48058400963805
10	1.5	4.63912136365725
